label,query,hits,totalRunTimeMs,avgRunTimeMs,lastRunTimeMs
30000000,q=text_t%3ACyprus+Bailout+Protests,1529,129,12.9,13
30000000,q=text_t%3Amaking+football+safer,38186,110,11.0,11
30000000,q=text_t%3AUK+wine+industry,13334,120,12.0,12
30000000,q=text_t%3Agun+advocates+are+corrupt,9844,120,12.0,13
30000000,q=text_t%3AIceland+FBI+Wikileaks,368,115,11.5,12
30000000,q=text_t%3Alighter+bail+for+Pistorius,1446,134,13.4,11
30000000,q=text_t%3Aanti-aging+resveratrol,6908,110,11.0,12
30000000,q=text_t%3AObama+reaction+to+Syrian+chemical+weapons,11949,107,10.7,10
30000000,q=text_t%3ABush%27s+dog+dies,115,120,12.0,12
30000000,q=text_t%3AKardashian+maternity+style,1860,120,12.0,12
30000000,q=text_t%3Ahush+puppies+meal,1878,137,13.7,13
30000000,q=text_t%3Acircular+economy+initiatives,285,124,12.4,11
30000000,q=text_t%3Asocial+media+as+educational+tool,21027,154,15.4,12
30000000,q=text_t%3A3D+printing+for+science,5356,126,12.6,12
30000000,q=text_t%3ADPRK+Nuclear+Test,62,120,12.0,12
30000000,q=text_t%3Avirtual+currencies+regulation,2029,168,16.8,12
30000000,q=text_t%3ALindsey+Vonn+sidelined,609,112,11.2,11
30000000,q=text_t%3AACPT+Crossword+Tournament,2,97,9.7,10
30000000,q=text_t%3AMaryland+casino+table+games,1016,115,11.5,11
30000000,q=text_t%3Asequestration+opinions,386,120,12.0,13
30000000,q=text_t%3AUS+behind+Chaevez+cancer,107428,139,13.9,12
30000000,q=text_t%3AHoney+Boo+Boo+Girl+Scout+cookies,6667,116,11.6,11
30000000,q=text_t%3ATony+Mendez,4214,126,12.6,13
35000000,q=text_t%3Awater+shortages,21246,130,13.0,12
35000000,q=text_t%3AFlorida+Derby+2013,7769,125,12.5,12
35000000,q=text_t%3AKal+Penn,1214,130,13.0,13
35000000,q=text_t%3ADetroit+EFM+Undemocratic,2373,124,12.4,12
35000000,q=text_t%3Amemories+of+Mr.+Rogers,12824,129,12.9,12
35000000,q=text_t%3AChinese+Computer+Attacks,8220,134,13.4,13
35000000,q=text_t%3Amarshmallow+Peeps+dioramas,298,121,12.1,12
35000000,q=text_t%3AIsrael+and+Turkey+reconcile,3340,125,12.5,13
35000000,q=text_t%3Acolony+collapse+disorder,261,125,12.5,12
35000000,q=text_t%3AArgentina%27s+Inflation,33,318,31.8,11
35000000,q=text_t%3AFuture+of+MOOCs,21829,137,13.7,14
35000000,q=text_t%3Aunsuccessful+kickstarter+applicants,165,131,13.1,13
35000000,q=text_t%3Asolar+flare,2202,116,11.6,11
35000000,q=text_t%3Acelebrity+DUI,4056,131,13.1,13
35000000,q=text_t%3AOscars+snub+Affleck,2286,127,12.7,13
35000000,q=text_t%3APitbull+rapper,2424,140,14.0,14
35000000,q=text_t%3AHagel+nomination+filibustered,604,116,11.6,11
35000000,q=text_t%3ABuying+clothes+online,6195,120,12.0,12
35000000,q=text_t%3AAngry+Birds+cartoon,9359,125,12.5,12
35000000,q=text_t%3ALawyer+jokes,1282,139,13.9,13
35000000,q=text_t%3Atrash+the+dress,3629,137,13.7,13
35000000,q=text_t%3Aasteroid+hits+Russia,404,120,12.0,12
35000000,q=text_t%3Acruise+ship+safety,2646,126,12.6,12
35000000,q=text_t%3AThe+Middle+TV+show,2564544,139,13.9,15
35000000,q=text_t%3ABig+Dog+terminator+robot,85118,121,12.1,12
35000000,q=text_t%3AGone+Girl+reviews,44530,140,14.0,13
35000000,q=text_t%3Acause+of+the+Super+Bowl+blackout,72853,122,12.2,12
35000000,q=text_t%3ANew+York+City+soda+ban+blocked,328211,117,11.7,12
35000000,q=text_t%3AArtists+Against+Fracking,3623,124,12.4,12
35000000,q=text_t%3ARichard+III+burial+dispute,3767,127,12.7,13
35000000,q=text_t%3AMila+Kunis+in+Oz+movie,1459,131,13.1,13
35000000,q=text_t%3AIranian+weapons+to+Syria,348,131,13.1,13
35000000,q=text_t%3AMaracana+Stadium+problems,21,108,10.8,11
35000000,q=text_t%3ADownton+Abbey+actor+turnover,422,139,13.9,13
35000000,q=text_t%3ANational+Parks+sequestered,11542,131,13.1,13
35000000,q=text_t%3AGMO+labeling,361,137,13.7,14
35000000,q=text_t%3AVictoria%27s+Secret+commercial,994,123,12.3,12
35000000,q=text_t%3ACyprus+Bailout+Protests,1917,121,12.1,12
35000000,q=text_t%3Amaking+football+safer,45079,154,15.4,16
35000000,q=text_t%3AUK+wine+industry,15369,128,12.8,13
35000000,q=text_t%3Agun+advocates+are+corrupt,11554,137,13.7,14
35000000,q=text_t%3AIceland+FBI+Wikileaks,421,126,12.6,12
35000000,q=text_t%3Alighter+bail+for+Pistorius,1675,113,11.3,12
35000000,q=text_t%3Aanti-aging+resveratrol,8075,184,18.4,13
35000000,q=text_t%3AObama+reaction+to+Syrian+chemical+weapons,13762,121,12.1,12
35000000,q=text_t%3ABush%27s+dog+dies,125,723,72.3,560
35000000,q=text_t%3AKardashian+maternity+style,2187,139,13.9,27
35000000,q=text_t%3Ahush+puppies+meal,2242,117,11.7,12
35000000,q=text_t%3Acircular+economy+initiatives,334,132,13.2,15
35000000,q=text_t%3Asocial+media+as+educational+tool,24707,137,13.7,14
35000000,q=text_t%3A3D+printing+for+science,6319,137,13.7,12
35000000,q=text_t%3ADPRK+Nuclear+Test,78,122,12.2,11
35000000,q=text_t%3Avirtual+currencies+regulation,2402,117,11.7,12
35000000,q=text_t%3ALindsey+Vonn+sidelined,738,131,13.1,11
35000000,q=text_t%3AACPT+Crossword+Tournament,3,137,13.7,10
35000000,q=text_t%3AMaryland+casino+table+games,1234,137,13.7,13
35000000,q=text_t%3Asequestration+opinions,425,127,12.7,11
35000000,q=text_t%3AUS+behind+Chaevez+cancer,125910,161,16.1,48
35000000,q=text_t%3AHoney+Boo+Boo+Girl+Scout+cookies,7908,142,14.2,13
35000000,q=text_t%3ATony+Mendez,4908,133,13.3,12
40000000,q=text_t%3Awater+shortages,24385,188,18.8,12
40000000,q=text_t%3AFlorida+Derby+2013,8926,114,11.4,13
40000000,q=text_t%3AKal+Penn,1409,112,11.2,10
40000000,q=text_t%3ADetroit+EFM+Undemocratic,2714,117,11.7,12
40000000,q=text_t%3Amemories+of+Mr.+Rogers,14717,113,11.3,12
40000000,q=text_t%3AChinese+Computer+Attacks,9413,152,15.2,12
40000000,q=text_t%3Amarshmallow+Peeps+dioramas,361,123,12.3,12
40000000,q=text_t%3AIsrael+and+Turkey+reconcile,3888,113,11.3,11
40000000,q=text_t%3Acolony+collapse+disorder,303,131,13.1,11
40000000,q=text_t%3AArgentina%27s+Inflation,35,106,10.6,10
40000000,q=text_t%3AFuture+of+MOOCs,25123,119,11.9,13
40000000,q=text_t%3Aunsuccessful+kickstarter+applicants,188,123,12.3,13
40000000,q=text_t%3Asolar+flare,2490,110,11.0,11
40000000,q=text_t%3Acelebrity+DUI,4609,109,10.9,12
40000000,q=text_t%3AOscars+snub+Affleck,2651,111,11.1,11
40000000,q=text_t%3APitbull+rapper,2706,126,12.6,13
40000000,q=text_t%3AHagel+nomination+filibustered,660,107,10.7,11
40000000,q=text_t%3ABuying+clothes+online,7054,112,11.2,12
40000000,q=text_t%3AAngry+Birds+cartoon,10698,110,11.0,12
40000000,q=text_t%3ALawyer+jokes,1458,115,11.5,12
40000000,q=text_t%3Atrash+the+dress,4122,125,12.5,13
40000000,q=text_t%3Aasteroid+hits+Russia,458,114,11.4,12
40000000,q=text_t%3Acruise+ship+safety,3034,116,11.6,13
40000000,q=text_t%3AThe+Middle+TV+show,2944147,119,11.9,12
40000000,q=text_t%3ABig+Dog+terminator+robot,97501,115,11.5,11
40000000,q=text_t%3AGone+Girl+reviews,51670,132,13.2,15
40000000,q=text_t%3Acause+of+the+Super+Bowl+blackout,84202,116,11.6,12
40000000,q=text_t%3ANew+York+City+soda+ban+blocked,375068,122,12.2,14
40000000,q=text_t%3AArtists+Against+Fracking,4191,116,11.6,12
40000000,q=text_t%3ARichard+III+burial+dispute,4255,112,11.2,11
40000000,q=text_t%3AMila+Kunis+in+Oz+movie,1671,122,12.2,13
40000000,q=text_t%3AIranian+weapons+to+Syria,398,115,11.5,12
40000000,q=text_t%3AMaracana+Stadium+problems,26,110,11.0,11
40000000,q=text_t%3ADownton+Abbey+actor+turnover,474,112,11.2,12
40000000,q=text_t%3ANational+Parks+sequestered,13132,114,11.4,12
40000000,q=text_t%3AGMO+labeling,387,124,12.4,13
40000000,q=text_t%3AVictoria%27s+Secret+commercial,1166,133,13.3,14
40000000,q=text_t%3ACyprus+Bailout+Protests,2180,116,11.6,11
40000000,q=text_t%3Amaking+football+safer,51628,130,13.0,12
40000000,q=text_t%3AUK+wine+industry,17444,120,12.0,13
40000000,q=text_t%3Agun+advocates+are+corrupt,13182,124,12.4,13
40000000,q=text_t%3AIceland+FBI+Wikileaks,476,112,11.2,12
40000000,q=text_t%3Alighter+bail+for+Pistorius,1940,117,11.7,12
40000000,q=text_t%3Aanti-aging+resveratrol,9150,115,11.5,11
40000000,q=text_t%3AObama+reaction+to+Syrian+chemical+weapons,15407,111,11.1,10
40000000,q=text_t%3ABush%27s+dog+dies,138,122,12.2,12
40000000,q=text_t%3AKardashian+maternity+style,2528,111,11.1,11
40000000,q=text_t%3Ahush+puppies+meal,2591,116,11.6,11
40000000,q=text_t%3Acircular+economy+initiatives,383,107,10.7,11
40000000,q=text_t%3Asocial+media+as+educational+tool,28162,121,12.1,11
40000000,q=text_t%3A3D+printing+for+science,7214,118,11.8,12
40000000,q=text_t%3ADPRK+Nuclear+Test,88,119,11.9,11
40000000,q=text_t%3Avirtual+currencies+regulation,2738,112,11.2,11
40000000,q=text_t%3ALindsey+Vonn+sidelined,837,114,11.4,11
40000000,q=text_t%3AACPT+Crossword+Tournament,4,104,10.4,10
40000000,q=text_t%3AMaryland+casino+table+games,1369,122,12.2,11
40000000,q=text_t%3Asequestration+opinions,462,115,11.5,12
40000000,q=text_t%3AUS+behind+Chaevez+cancer,144151,124,12.4,12
40000000,q=text_t%3AHoney+Boo+Boo+Girl+Scout+cookies,9128,113,11.3,10
40000000,q=text_t%3ATony+Mendez,5716,110,11.0,11
45000000,q=text_t%3Awater+shortages,27552,141,14.1,13
45000000,q=text_t%3AFlorida+Derby+2013,10608,123,12.3,13
45000000,q=text_t%3AKal+Penn,1576,129,12.9,13
45000000,q=text_t%3ADetroit+EFM+Undemocratic,3100,127,12.7,12
45000000,q=text_t%3Amemories+of+Mr.+Rogers,16584,137,13.7,12
45000000,q=text_t%3AChinese+Computer+Attacks,11087,127,12.7,13
45000000,q=text_t%3Amarshmallow+Peeps+dioramas,407,124,12.4,13
45000000,q=text_t%3AIsrael+and+Turkey+reconcile,4321,128,12.8,12
45000000,q=text_t%3Acolony+collapse+disorder,339,121,12.1,11
45000000,q=text_t%3AArgentina%27s+Inflation,38,128,12.8,12
45000000,q=text_t%3AFuture+of+MOOCs,28492,134,13.4,14
45000000,q=text_t%3Aunsuccessful+kickstarter+applicants,211,125,12.5,12
45000000,q=text_t%3Asolar+flare,2807,120,12.0,11
45000000,q=text_t%3Acelebrity+DUI,5198,126,12.6,14
45000000,q=text_t%3AOscars+snub+Affleck,3113,130,13.0,13
45000000,q=text_t%3APitbull+rapper,3075,129,12.9,12
45000000,q=text_t%3AHagel+nomination+filibustered,789,116,11.6,11
45000000,q=text_t%3ABuying+clothes+online,7992,122,12.2,13
45000000,q=text_t%3AAngry+Birds+cartoon,12193,131,13.1,13
45000000,q=text_t%3ALawyer+jokes,1630,134,13.4,13
45000000,q=text_t%3Atrash+the+dress,4722,131,13.1,12
45000000,q=text_t%3Aasteroid+hits+Russia,518,125,12.5,13
45000000,q=text_t%3Acruise+ship+safety,3462,123,12.3,12
45000000,q=text_t%3AThe+Middle+TV+show,3337006,159,15.9,16
45000000,q=text_t%3ABig+Dog+terminator+robot,110938,174,17.4,13
45000000,q=text_t%3AGone+Girl+reviews,59039,171,17.1,15
45000000,q=text_t%3Acause+of+the+Super+Bowl+blackout,96097,124,12.4,14
45000000,q=text_t%3ANew+York+City+soda+ban+blocked,424327,133,13.3,12
45000000,q=text_t%3AArtists+Against+Fracking,4837,133,13.3,14
45000000,q=text_t%3ARichard+III+burial+dispute,4761,132,13.2,13
45000000,q=text_t%3AMila+Kunis+in+Oz+movie,1935,133,13.3,13
45000000,q=text_t%3AIranian+weapons+to+Syria,451,128,12.8,14
45000000,q=text_t%3AMaracana+Stadium+problems,30,120,12.0,14
45000000,q=text_t%3ADownton+Abbey+actor+turnover,593,135,13.5,13
45000000,q=text_t%3ANational+Parks+sequestered,14623,141,14.1,14
45000000,q=text_t%3AGMO+labeling,434,121,12.1,13
45000000,q=text_t%3AVictoria%27s+Secret+commercial,1310,127,12.7,14
45000000,q=text_t%3ACyprus+Bailout+Protests,2317,124,12.4,13
45000000,q=text_t%3Amaking+football+safer,58870,135,13.5,15
45000000,q=text_t%3AUK+wine+industry,19338,132,13.2,13
45000000,q=text_t%3Agun+advocates+are+corrupt,14734,126,12.6,13
45000000,q=text_t%3AIceland+FBI+Wikileaks,527,120,12.0,14
45000000,q=text_t%3Alighter+bail+for+Pistorius,2207,122,12.2,12
45000000,q=text_t%3Aanti-aging+resveratrol,10238,137,13.7,13
45000000,q=text_t%3AObama+reaction+to+Syrian+chemical+weapons,17157,129,12.9,13
45000000,q=text_t%3ABush%27s+dog+dies,158,126,12.6,14
45000000,q=text_t%3AKardashian+maternity+style,2894,189,18.9,13
45000000,q=text_t%3Ahush+puppies+meal,2985,138,13.8,14
45000000,q=text_t%3Acircular+economy+initiatives,418,141,14.1,13
45000000,q=text_t%3Asocial+media+as+educational+tool,31591,141,14.1,14
45000000,q=text_t%3A3D+printing+for+science,8230,136,13.6,14
45000000,q=text_t%3ADPRK+Nuclear+Test,110,118,11.8,13
45000000,q=text_t%3Avirtual+currencies+regulation,3041,129,12.9,13
45000000,q=text_t%3ALindsey+Vonn+sidelined,942,133,13.3,14
45000000,q=text_t%3AACPT+Crossword+Tournament,5,115,11.5,11
45000000,q=text_t%3AMaryland+casino+table+games,1528,127,12.7,14
45000000,q=text_t%3Asequestration+opinions,513,134,13.4,14
45000000,q=text_t%3AUS+behind+Chaevez+cancer,162370,139,13.9,15
45000000,q=text_t%3AHoney+Boo+Boo+Girl+Scout+cookies,10276,130,13.0,13
45000000,q=text_t%3ATony+Mendez,6494,133,13.3,14
50000000,q=text_t%3Awater+shortages,30589,560,56.0,14
50000000,q=text_t%3AFlorida+Derby+2013,11677,125,12.5,12
50000000,q=text_t%3AKal+Penn,1763,117,11.7,11
50000000,q=text_t%3ADetroit+EFM+Undemocratic,3412,117,11.7,11
50000000,q=text_t%3Amemories+of+Mr.+Rogers,18348,115,11.5,11
50000000,q=text_t%3AChinese+Computer+Attacks,12496,134,13.4,14
50000000,q=text_t%3Amarshmallow+Peeps+dioramas,451,126,12.6,12
50000000,q=text_t%3AIsrael+and+Turkey+reconcile,4803,120,12.0,12
50000000,q=text_t%3Acolony+collapse+disorder,371,120,12.0,12
50000000,q=text_t%3AArgentina%27s+Inflation,42,116,11.6,11
50000000,q=text_t%3AFuture+of+MOOCs,31913,143,14.3,13
50000000,q=text_t%3Aunsuccessful+kickstarter+applicants,236,146,14.6,15
50000000,q=text_t%3Asolar+flare,3088,121,12.1,13
50000000,q=text_t%3Acelebrity+DUI,5736,148,14.8,12
50000000,q=text_t%3AOscars+snub+Affleck,3747,115,11.5,12
50000000,q=text_t%3APitbull+rapper,3386,132,13.2,14
50000000,q=text_t%3AHagel+nomination+filibustered,859,569,56.9,14
50000000,q=text_t%3ABuying+clothes+online,8974,111,11.1,13
50000000,q=text_t%3AAngry+Birds+cartoon,13645,128,12.8,12
50000000,q=text_t%3ALawyer+jokes,1787,144,14.4,13
50000000,q=text_t%3Atrash+the+dress,5251,135,13.5,14
50000000,q=text_t%3Aasteroid+hits+Russia,650,134,13.4,13
50000000,q=text_t%3Acruise+ship+safety,3876,123,12.3,14
50000000,q=text_t%3AThe+Middle+TV+show,3713372,125,12.5,14
50000000,q=text_t%3ABig+Dog+terminator+robot,123170,118,11.8,11
50000000,q=text_t%3AGone+Girl+reviews,65304,137,13.7,16
50000000,q=text_t%3Acause+of+the+Super+Bowl+blackout,106597,134,13.4,13
50000000,q=text_t%3ANew+York+City+soda+ban+blocked,472296,124,12.4,14
50000000,q=text_t%3AArtists+Against+Fracking,5301,117,11.7,11
50000000,q=text_t%3ARichard+III+burial+dispute,5211,134,13.4,13
50000000,q=text_t%3AMila+Kunis+in+Oz+movie,2190,135,13.5,14
50000000,q=text_t%3AIranian+weapons+to+Syria,506,135,13.5,14
50000000,q=text_t%3AMaracana+Stadium+problems,39,123,12.3,13
50000000,q=text_t%3ADownton+Abbey+actor+turnover,641,214,21.4,12
50000000,q=text_t%3ANational+Parks+sequestered,16374,151,15.1,13
50000000,q=text_t%3AGMO+labeling,485,131,13.1,13
50000000,q=text_t%3AVictoria%27s+Secret+commercial,1461,128,12.8,12
50000000,q=text_t%3ACyprus+Bailout+Protests,2479,120,12.0,14
50000000,q=text_t%3Amaking+football+safer,65460,134,13.4,13
50000000,q=text_t%3AUK+wine+industry,21492,123,12.3,12
50000000,q=text_t%3Agun+advocates+are+corrupt,16338,128,12.8,12
50000000,q=text_t%3AIceland+FBI+Wikileaks,578,126,12.6,13
50000000,q=text_t%3Alighter+bail+for+Pistorius,2454,122,12.2,13
50000000,q=text_t%3Aanti-aging+resveratrol,11455,121,12.1,12
50000000,q=text_t%3AObama+reaction+to+Syrian+chemical+weapons,18870,114,11.4,12
50000000,q=text_t%3ABush%27s+dog+dies,173,143,14.3,13
50000000,q=text_t%3AKardashian+maternity+style,3199,140,14.0,17
50000000,q=text_t%3Ahush+puppies+meal,3297,133,13.3,14
50000000,q=text_t%3Acircular+economy+initiatives,456,122,12.2,12
50000000,q=text_t%3Asocial+media+as+educational+tool,35300,257,25.7,13
50000000,q=text_t%3A3D+printing+for+science,9258,128,12.8,13
50000000,q=text_t%3ADPRK+Nuclear+Test,127,141,14.1,13
50000000,q=text_t%3Avirtual+currencies+regulation,3349,120,12.0,12
50000000,q=text_t%3ALindsey+Vonn+sidelined,1046,119,11.9,12
50000000,q=text_t%3AACPT+Crossword+Tournament,7,109,10.9,11
50000000,q=text_t%3AMaryland+casino+table+games,1665,124,12.4,13
50000000,q=text_t%3Asequestration+opinions,558,133,13.3,13
50000000,q=text_t%3AUS+behind+Chaevez+cancer,181684,128,12.8,14
50000000,q=text_t%3AHoney+Boo+Boo+Girl+Scout+cookies,11354,166,16.6,11
50000000,q=text_t%3ATony+Mendez,7149,116,11.6,11
55000000,q=text_t%3Awater+shortages,33565,141,14.1,13
55000000,q=text_t%3AFlorida+Derby+2013,12732,128,12.8,13
55000000,q=text_t%3AKal+Penn,1948,121,12.1,12
55000000,q=text_t%3ADetroit+EFM+Undemocratic,3725,132,13.2,13
55000000,q=text_t%3Amemories+of+Mr.+Rogers,20130,134,13.4,15
55000000,q=text_t%3AChinese+Computer+Attacks,13556,129,12.9,12
55000000,q=text_t%3Amarshmallow+Peeps+dioramas,518,127,12.7,13
55000000,q=text_t%3AIsrael+and+Turkey+reconcile,5312,121,12.1,13
55000000,q=text_t%3Acolony+collapse+disorder,400,166,16.6,13
55000000,q=text_t%3AArgentina%27s+Inflation,50,121,12.1,13
55000000,q=text_t%3AFuture+of+MOOCs,35215,137,13.7,13
55000000,q=text_t%3Aunsuccessful+kickstarter+applicants,257,147,14.7,14
55000000,q=text_t%3Asolar+flare,3353,120,12.0,13
55000000,q=text_t%3Acelebrity+DUI,6267,125,12.5,13
55000000,q=text_t%3AOscars+snub+Affleck,4206,131,13.1,14
55000000,q=text_t%3APitbull+rapper,3717,159,15.9,16
55000000,q=text_t%3AHagel+nomination+filibustered,921,123,12.3,12
55000000,q=text_t%3ABuying+clothes+online,9932,123,12.3,13
55000000,q=text_t%3AAngry+Birds+cartoon,15047,130,13.0,13
55000000,q=text_t%3ALawyer+jokes,1998,123,12.3,13
55000000,q=text_t%3Atrash+the+dress,5755,130,13.0,13
55000000,q=text_t%3Aasteroid+hits+Russia,686,128,12.8,13
55000000,q=text_t%3Acruise+ship+safety,4252,113,11.3,12
55000000,q=text_t%3AThe+Middle+TV+show,4070277,154,15.4,16
55000000,q=text_t%3ABig+Dog+terminator+robot,135207,115,11.5,12
55000000,q=text_t%3AGone+Girl+reviews,71715,152,15.2,13
55000000,q=text_t%3Acause+of+the+Super+Bowl+blackout,116674,126,12.6,12
55000000,q=text_t%3ANew+York+City+soda+ban+blocked,519582,115,11.5,12
55000000,q=text_t%3AArtists+Against+Fracking,5839,124,12.4,14
55000000,q=text_t%3ARichard+III+burial+dispute,5710,556,55.6,14
55000000,q=text_t%3AMila+Kunis+in+Oz+movie,2445,165,16.5,14
55000000,q=text_t%3AIranian+weapons+to+Syria,541,141,14.1,15
55000000,q=text_t%3AMaracana+Stadium+problems,44,116,11.6,12
55000000,q=text_t%3ADownton+Abbey+actor+turnover,684,130,13.0,13
55000000,q=text_t%3ANational+Parks+sequestered,18007,134,13.4,14
55000000,q=text_t%3AGMO+labeling,534,133,13.3,14
55000000,q=text_t%3AVictoria%27s+Secret+commercial,1581,131,13.1,14
55000000,q=text_t%3ACyprus+Bailout+Protests,2566,125,12.5,13
55000000,q=text_t%3Amaking+football+safer,71597,133,13.3,14
55000000,q=text_t%3AUK+wine+industry,23530,121,12.1,13
55000000,q=text_t%3Agun+advocates+are+corrupt,17934,133,13.3,13
55000000,q=text_t%3AIceland+FBI+Wikileaks,642,125,12.5,13
55000000,q=text_t%3Alighter+bail+for+Pistorius,2686,119,11.9,13
55000000,q=text_t%3Aanti-aging+resveratrol,12646,126,12.6,14
55000000,q=text_t%3AObama+reaction+to+Syrian+chemical+weapons,20551,119,11.9,12
55000000,q=text_t%3ABush%27s+dog+dies,184,136,13.6,15
55000000,q=text_t%3AKardashian+maternity+style,3510,130,13.0,15
55000000,q=text_t%3Ahush+puppies+meal,3598,119,11.9,13
55000000,q=text_t%3Acircular+economy+initiatives,506,338,33.8,13
55000000,q=text_t%3Asocial+media+as+educational+tool,38960,129,12.9,13
55000000,q=text_t%3A3D+printing+for+science,10229,133,13.3,13
55000000,q=text_t%3ADPRK+Nuclear+Test,141,156,15.6,39
55000000,q=text_t%3Avirtual+currencies+regulation,3705,117,11.7,13
55000000,q=text_t%3ALindsey+Vonn+sidelined,1132,170,17.0,54
55000000,q=text_t%3AACPT+Crossword+Tournament,9,121,12.1,11
55000000,q=text_t%3AMaryland+casino+table+games,1801,133,13.3,14
55000000,q=text_t%3Asequestration+opinions,650,133,13.3,14
55000000,q=text_t%3AUS+behind+Chaevez+cancer,199194,134,13.4,14
55000000,q=text_t%3AHoney+Boo+Boo+Girl+Scout+cookies,12439,134,13.4,14
55000000,q=text_t%3ATony+Mendez,7867,145,14.5,13
60000000,q=text_t%3Awater+shortages,36570,133,13.3,13
60000000,q=text_t%3AFlorida+Derby+2013,13719,130,13.0,14
60000000,q=text_t%3AKal+Penn,2143,127,12.7,12
60000000,q=text_t%3ADetroit+EFM+Undemocratic,4051,169,16.9,12
60000000,q=text_t%3Amemories+of+Mr.+Rogers,21982,151,15.1,17
60000000,q=text_t%3AChinese+Computer+Attacks,14858,129,12.9,12
60000000,q=text_t%3Amarshmallow+Peeps+dioramas,561,125,12.5,14
60000000,q=text_t%3AIsrael+and+Turkey+reconcile,5749,125,12.5,13
60000000,q=text_t%3Acolony+collapse+disorder,427,113,11.3,11
60000000,q=text_t%3AArgentina%27s+Inflation,57,127,12.7,13
60000000,q=text_t%3AFuture+of+MOOCs,38556,122,12.2,12
60000000,q=text_t%3Aunsuccessful+kickstarter+applicants,279,145,14.5,16
60000000,q=text_t%3Asolar+flare,3634,122,12.2,13
60000000,q=text_t%3Acelebrity+DUI,6868,116,11.6,11
60000000,q=text_t%3AOscars+snub+Affleck,4318,124,12.4,13
60000000,q=text_t%3APitbull+rapper,4011,131,13.1,12
60000000,q=text_t%3AHagel+nomination+filibustered,971,119,11.9,12
60000000,q=text_t%3ABuying+clothes+online,10865,135,13.5,14
60000000,q=text_t%3AAngry+Birds+cartoon,16383,137,13.7,13
60000000,q=text_t%3ALawyer+jokes,2207,125,12.5,13
60000000,q=text_t%3Atrash+the+dress,6341,153,15.3,12
60000000,q=text_t%3Aasteroid+hits+Russia,767,120,12.0,13
60000000,q=text_t%3Acruise+ship+safety,4621,133,13.3,14
60000000,q=text_t%3AThe+Middle+TV+show,4436116,136,13.6,14
60000000,q=text_t%3ABig+Dog+terminator+robot,147121,130,13.0,14
60000000,q=text_t%3AGone+Girl+reviews,78423,133,13.3,14
60000000,q=text_t%3Acause+of+the+Super+Bowl+blackout,127779,123,12.3,12
60000000,q=text_t%3ANew+York+City+soda+ban+blocked,566883,136,13.6,14
60000000,q=text_t%3AArtists+Against+Fracking,6377,169,16.9,12
60000000,q=text_t%3ARichard+III+burial+dispute,6182,130,13.0,13
60000000,q=text_t%3AMila+Kunis+in+Oz+movie,2668,131,13.1,14
60000000,q=text_t%3AIranian+weapons+to+Syria,566,167,16.7,12
60000000,q=text_t%3AMaracana+Stadium+problems,50,129,12.9,14
60000000,q=text_t%3ADownton+Abbey+actor+turnover,735,116,11.6,10
60000000,q=text_t%3ANational+Parks+sequestered,19347,179,17.9,13
60000000,q=text_t%3AGMO+labeling,582,126,12.6,13
60000000,q=text_t%3AVictoria%27s+Secret+commercial,1708,124,12.4,12
60000000,q=text_t%3ACyprus+Bailout+Protests,2730,124,12.4,14
60000000,q=text_t%3Amaking+football+safer,78069,121,12.1,11
60000000,q=text_t%3AUK+wine+industry,25509,126,12.6,14
60000000,q=text_t%3Agun+advocates+are+corrupt,19476,185,18.5,13
60000000,q=text_t%3AIceland+FBI+Wikileaks,711,121,12.1,12
60000000,q=text_t%3Alighter+bail+for+Pistorius,2901,126,12.6,15
60000000,q=text_t%3Aanti-aging+resveratrol,13874,122,12.2,11
60000000,q=text_t%3AObama+reaction+to+Syrian+chemical+weapons,22269,127,12.7,13
60000000,q=text_t%3ABush%27s+dog+dies,189,127,12.7,13
60000000,q=text_t%3AKardashian+maternity+style,3971,127,12.7,14
60000000,q=text_t%3Ahush+puppies+meal,3918,137,13.7,13
60000000,q=text_t%3Acircular+economy+initiatives,554,118,11.8,12
60000000,q=text_t%3Asocial+media+as+educational+tool,42396,121,12.1,13
60000000,q=text_t%3A3D+printing+for+science,11150,130,13.0,13
60000000,q=text_t%3ADPRK+Nuclear+Test,157,126,12.6,13
60000000,q=text_t%3Avirtual+currencies+regulation,3981,125,12.5,13
60000000,q=text_t%3ALindsey+Vonn+sidelined,1477,127,12.7,13
60000000,q=text_t%3AACPT+Crossword+Tournament,9,113,11.3,11
60000000,q=text_t%3AMaryland+casino+table+games,1917,125,12.5,12
60000000,q=text_t%3Asequestration+opinions,696,132,13.2,13
60000000,q=text_t%3AUS+behind+Chaevez+cancer,216857,135,13.5,13
60000000,q=text_t%3AHoney+Boo+Boo+Girl+Scout+cookies,13845,124,12.4,12
60000000,q=text_t%3ATony+Mendez,8542,123,12.3,12
65000000,q=text_t%3Awater+shortages,39540,211,21.1,52
65000000,q=text_t%3AFlorida+Derby+2013,14818,123,12.3,13
65000000,q=text_t%3AKal+Penn,2311,129,12.9,13
65000000,q=text_t%3ADetroit+EFM+Undemocratic,4387,137,13.7,14
65000000,q=text_t%3Amemories+of+Mr.+Rogers,23758,118,11.8,14
65000000,q=text_t%3AChinese+Computer+Attacks,16109,128,12.8,14
65000000,q=text_t%3Amarshmallow+Peeps+dioramas,602,126,12.6,13
65000000,q=text_t%3AIsrael+and+Turkey+reconcile,6223,132,13.2,14
